age,metric,group
young,9060.49101698621,control_before
young,10008.54389770928,control_before
young,8601.722634480722,treatment_before
young,11500.300423120496,treatment_before
young,10125.226392595896,control_before
young,8957.74214957398,control_before
young,12141.160768557605,treatment_before
young,10427.308490186511,treatment_before
young,10645.511473319904,control_before
young,9922.608468702307,control_before
young,10709.149298311166,treatment_before
young,11099.477287421983,control_before
young,10529.887038499204,control_before
young,8707.008057248111,treatment_before
young,8844.702372993055,treatment_before
young,9719.622967526619,control_before
young,9771.901994503987,control_before
young,11153.650911677392,treatment_before
young,10203.201883885047,treatment_before
young,9552.483114521472,treatment_before
young,10579.538163127709,treatment_before
young,10054.096768997832,control_before
young,10130.021529019543,treatment_before
young,8979.422668922733,control_before
young,10668.917078707747,control_before
young,9970.806994866618,treatment_before
young,12610.776854864633,treatment_before
young,9027.861981910564,control_before
young,9417.512819251857,control_before
young,11390.92230866433,treatment_before
young,11135.751276407904,control_before
young,9548.349439908992,control_before
young,10664.615710978378,control_before
young,8977.317415833946,control_before
young,10190.719649514092,control_before
young,9384.491822866976,control_before
young,10472.739390807701,treatment_before
young,9269.509288756512,treatment_before
young,10087.325559869598,control_before
young,11075.253980220647,control_before
young,10617.661301940458,treatment_before
young,9473.848325439263,control_before
young,8011.992872580356,treatment_before
young,8667.402129046484,treatment_before
young,11562.644117893882,treatment_before
young,9368.903766422703,treatment_before
young,11234.160355457157,control_before
young,10818.007623852283,treatment_before
young,9718.419248886352,control_before
young,10708.775448103015,control_before
young,7610.589024514719,treatment_before
young,9667.435717090839,control_before
young,11269.542564364852,treatment_before
young,8859.803957334581,control_before
young,11568.1234601106,control_before
young,9446.025876085447,control_before
young,10989.826164482014,control_before
young,10224.60524585954,control_before
young,10549.570073638399,control_before
young,10790.901012002107,control_before
young,10480.424398560373,control_before
young,10004.04437064204,treatment_before
young,9758.9727922886,treatment_before
young,11593.695304752664,treatment_before
young,9987.794076829961,control_before
young,9063.417102304626,control_before
young,8525.329706307004,control_before
young,9043.998431082628,treatment_before
young,10643.159911075534,control_before
young,12391.866289922884,control_before
young,10403.136474551797,treatment_before
young,10072.692042978548,treatment_before
young,9852.59179835268,control_before
young,8914.611179055402,control_before
young,8603.29511961689,treatment_before
young,10950.559368709008,control_before
young,8616.776941009255,treatment_before
young,9657.907476652883,control_before
young,8910.305097056651,control_before
young,10292.322177599011,treatment_before
young,10076.820015836287,treatment_before
young,10510.485197347509,control_before
young,10236.900190626413,control_before
young,9884.365192296027,treatment_before
young,12138.791590078168,treatment_before
young,8903.42238014854,control_before
young,11103.453226840575,control_before
young,10708.505388843887,control_before
young,9431.242675362144,control_before
young,10254.187675419713,control_before
young,9468.069161793694,control_before
young,10797.045016319627,treatment_before
young,9845.655439675746,control_before
young,9761.438200177607,treatment_before
young,9321.52823322459,control_before
young,9255.90208109893,treatment_before
young,8987.727482545857,control_before
young,9598.632600153032,control_before
young,11291.834565800928,control_before
young,9043.990209080193,control_before
young,8289.769721836785,control_before
young,8724.703984930162,treatment_before
young,10638.983621133988,control_before
young,10522.208855446006,control_before
young,9457.689518454255,treatment_before
young,10013.339645061731,treatment_before
young,10840.710189006828,control_before
young,9739.160463088247,control_before
young,7560.25938034134,treatment_before
young,9657.40552771178,treatment_before
young,9492.860205232113,control_before
young,8891.775563274568,control_before
young,10266.2471824612,treatment_before
young,10723.40606817782,treatment_before
young,11040.867603518745,treatment_before
young,10089.076003295657,control_before
young,11020.041070345864,treatment_before
young,10263.696491596791,control_before
young,8629.422973123308,treatment_before
young,8890.72094286943,treatment_before
young,10133.743411513136,treatment_before
young,9068.141846587789,treatment_before
young,9837.331908352318,treatment_before
young,10515.76289387232,treatment_before
young,10954.91580607971,control_before
young,9378.51243499424,treatment_before
young,10369.831081311231,control_before
young,12163.144716826797,treatment_before
young,11446.44534122127,treatment_before
young,9267.580824869092,treatment_before
young,9737.890488185863,control_before
young,11061.381924951593,control_before
young,10295.098864678554,control_before
young,10952.77031168474,treatment_before
young,10143.391266499764,control_before
young,10206.604837861603,control_before
young,9424.20863463892,control_before
young,9452.705089611487,control_before
young,8807.944073377315,control_before
young,10162.291087515445,treatment_before
young,10115.183130966361,treatment_before
young,10105.626129956185,treatment_before
young,8043.055687125371,control_before
young,12000.625355478054,control_before
young,10399.562701403518,control_before
young,10456.346556664752,control_before
young,11871.008661220574,treatment_before
young,10912.521303792184,control_before
young,10460.910051980629,control_before
young,10893.32104027077,treatment_before
young,9087.016653782493,control_before
young,9966.6849273006,treatment_before
young,8985.095172301299,treatment_before
young,10262.47251109353,control_before
young,9132.028413507616,treatment_before
young,11424.308177667759,treatment_before
young,10276.462837845313,treatment_before
young,8336.817918413382,control_before
young,9674.922342546832,control_before
young,9104.837961705587,treatment_before
young,8341.997568426183,control_before
young,9447.183444060092,control_before
young,9951.610595973616,treatment_before
young,8806.633272385006,treatment_before
young,9782.829254259033,treatment_before
young,9683.17412130522,treatment_before
young,10382.506919224781,treatment_before
young,10044.87445786704,control_before
young,10888.334672939121,treatment_before
young,10045.286436365892,control_before
young,11746.09300086059,treatment_before
young,9243.686789252693,control_before
young,9653.16957264124,treatment_before
young,10235.833621165575,control_before
young,10923.236071596395,control_before
young,12491.300182643097,control_before
young,11860.634687901573,treatment_before
young,8069.82334375992,treatment_before
young,10177.742773870785,treatment_before
young,9122.497899632577,control_before
young,9104.503468054227,control_before
young,11366.317394065485,control_before
young,9285.080497828421,control_before
young,10956.50638100447,treatment_before
