,user_id,visit_id,visit_duration
459,EW357H,stmh4zzw3jtuwipyjc0z,117.0
460,NG02J9,6ls429gflip4rhdh6dwy,90.0
461,6SCLPL,eezv5szamcjj308dpn37,69.0
462,W33HT8,thbxyz571cth6aodyxk1,109.0
463,DSHK9Z,k6dev214fa40zilmydwz,79.0
464,J0GNEC,8ab12pi2tz5tqdy7pf5l,98.0
465,UE6V0U,r85w3ghlrpu0jx8wceql,110.0
466,GCCAXQ,jucgkslh577f31s7xbna,83.0
467,NXZC78,qexjngqd46z6w66uhm5y,159.0
468,POCTP3,iaeykpt0j11r6rnmu35c,120.0
469,9IN8H7,0da9yqan7tn7daq5zvnx,85.0
470,3UNS6C,9pjh0lak2kq1ips3hqby,101.0
471,1FY92G,3o14w2dwd53m7e6ldiz1,63.0
472,0Q0YF4,tjx71rct94krqvt3lgvi,87.0
473,UWL7TV,ntpbpa6sf3cr544wbdqu,88.0
474,OKOQT8,wzahkxib474u1canf41m,71.0
475,3MV74T,d5fxlmnltuqgoswfey3d,76.0
476,7XEB9S,af5yhsp6zg22nfn0b36b,87.0
477,POCTP3,i5fvw9p5xlk9an8vc0mg,110.0
478,XO0LVA,sw3vy3g16c7celp6dkt3,99.0
479,DAYTD8,z5649qw0jerirpng704t,136.0
480,DV7PYV,9d9a2zn386sbt18k11m4,93.0
481,151EM1,y7fmp5terklmpqs2rzti,118.0
482,01R0ZS,2pibbmkccuromh7kl191,88.0
483,RV9J2R,3uwx0di8fwtj1hcxfjy2,100.0
484,HGHESX,x9e1xz59mmoqh7dh93mz,109.0
485,LJEVP5,7i9kacjrrb0ohe9g1qsi,72.0
486,IT1WYO,8r79vzvknrrh3fwdace9,104.0
487,EYR9HR,bk7688804mr7zwpu1r9d,45.0
488,PZ8AUG,jgy2qzitgced5yrsz55g,107.0
489,DDS5NM,17ay80pkmqun9vmj7cj6,127.0
490,0G5HLQ,edroyjynrqi7wkq9jrvv,160.0
491,YIHAOU,qfa0ii1le5vzhyt2sua3,84.0
492,L7HTH0,rdvpsbi18yp2kzbdl91h,105.0
493,F96V2T,xn9ytinnwt6i41lvfeom,120.0
494,SND6U0,msp41v8x060f0x5cqboy,88.0
495,RSDU56,avuqcbutcfd3xrhn9f77,60.0
496,332EN1,2wx6mh5u1fsbrclmerrx,84.0
497,TW29GO,pcf23xc2o76barqh8dmq,96.0
498,WDTFUM,m3iqpnannebacxy496to,113.0
499,GJSYX6,z9wutbq2qnuiregos7bb,88.0
500,J2XCU1,ur1707ycsgrfp46uo7zk,131.0
501,O66FF8,jj84iap3svwxmp57ywnh,130.0
502,TPNPNS,p0fwtb16jrc4iwk9nt6h,78.0
503,5PHUMI,u8cf2ntxc28jeepv6se7,87.0
504,9PRYRP,5azbcsv3sc7hthihept0,116.0
505,RGBHVW,0jtymqx9ylo0w2x17u1e,120.0
506,TS1YKQ,hwu25wbrcnjr640g3nnf,116.0
507,DC6RFM,o44a1fdsg00d2kgoqq1u,84.0
508,X89A44,f4xd68545kfy81wydv1m,111.0
509,FP0XZY,n9er6529c62nsjl7oqq6,130.0
510,LWQRGY,q928tftlg355ow736tdq,60.0
511,CZM5T6,v7yafzyls37y1uvjs5vd,115.0
512,HYLZSV,37f4l3qkip7iq2n7e8vv,133.0
513,FX6L8N,02uwufrqsr6uwyslgvzw,111.0
514,WQSAPO,hsieahsdma0bknskb78j,80.0
515,D8PI1H,0smib5ekv8f0h5xdatvt,105.0
516,7S6H7U,rar8u9k49bjr1i1r1n43,142.0
517,QFRJS4,z0lndg2hrydbo9214et2,94.0
518,1KKG26,myge4u39ixs8v26cr0w9,68.0
519,ICCIDW,srjp0j7zwp202g702z7z,117.0
520,4R5WH3,w24606elaq3bys49amtk,129.0
521,M8Y3W0,3o7lut9nfqsgnl73oxgr,64.0
522,YWCGAS,sd0hc22ttk5g2r6svnm8,105.0
523,7XL1EC,tqf2f797ddgzf0fmvsrf,146.0
524,WLS6N4,r1x4vq9q3ugv5he0bzr9,120.0
525,JI6QVT,ep357bze54o768s4mxk5,87.0
526,94BVMR,6afkuu8z4wgqo046sj86,102.0
527,3FIONJ,vvb9ukw1n238acjiib3z,138.0
528,GY0800,s50ynzmao3tlu6vqau5r,117.0
529,Y1MZ98,kklxhf71gbp6eh2nvxfk,72.0
530,QNU4RV,irlycgh3s8npqsgx44ow,97.0
531,V40YGX,i6xo34530e7bco8glkmu,117.0
532,I1K9SL,2ojt9uwdt04lqoc1fhm7,96.0
533,MAQPCI,zrwmj5toi8lbiayuc4e5,121.0
534,62ZIHR,afr945g4q7h2dviz5y5e,97.0
535,J1LCQB,k55hh6oyzpnjsnn41mwe,126.0
536,J0DRVI,f5hysv37nyv4o9v57lkh,117.0
537,OMNJPA,meie3y4pgu1gydc3nkb9,112.0
538,FW6H0K,n6kma8iihuy9fenqe8sb,124.0
539,A45NOX,n5fmx2cu3tymoh406kzh,72.0
540,8BIKG1,562w6ga2z5g9yxjqyu6b,78.0
541,BVJC3E,xlzu7oyyggiy1yvoa6ud,107.0
542,0Q2YYR,nkfg0p5mbbmfnc5sc1ht,98.0
543,DR4FP2,eea7i5tyvkc4841ty6ei,65.0
544,CTYNGZ,x9b1i511calz55b8xvap,142.0
545,N1S0PL,0nryjtg51vyx32l8xz7m,76.0
546,P2A5OX,oxd7po3r2jvmebox6l9v,89.0
547,0ZPESW,i2x128uaa1w2f9nl3d4d,102.0
548,SFC5RG,y64g1qgo3w47hjndggme,68.0
549,9NVIJM,gcek9z29ing3opomcs7y,65.0
550,3UKLSD,ijrxp0bpnzo6eqhbdguy,99.0
551,NBNQF9,656sbmo4tpr3oerrugi3,129.0
552,1E7AJ3,53mm0rtxpmaj3hszavhq,122.0
553,7FDY21,wydyfbhdpr50t1m4uvzk,123.0
554,EUZ7CA,mdehug6wql5prv4x6h58,99.0
555,5PYLU9,nvgajh7r72ahfzn8hewp,94.0
556,U0W1OK,6tyd7yjmesbwg1wjfnkv,112.0
557,OBTRWY,lbg0964tr3uq1cgwie75,111.0
558,M8Y3W0,8bscc5urg5fcorsnjy6n,54.0
559,95AMGH,yil0wx3tqky6elhk5m44,90.0
560,JEK1XD,n3uhrltjb9vlmjxj075j,114.0
561,IRFPMN,19vra4rs7t3fmbf8es9i,64.0
562,YIHAOU,1xtumf4b1tzrwph1agdr,64.0
563,HGWGCS,sk5j1m9xcxvqoi0t54n6,79.0
564,P5SD66,wa8pmusbyt3a9pus3peg,107.0
565,UGU82Q,0ymxb11qge5ycb8kcjzk,95.0
566,PQEB5U,hrpp0ada03mdp30dlsl8,80.0
567,8N8OEA,yw4pk1qw8dlnuyp08izo,106.0
568,HLP1Y7,mlrk9ea4g9w1bo9f1ko2,88.0
569,JAB9E8,452di7q30revwymj9mf8,116.0
570,RB5GMK,8211y823e9y67fhan3gl,120.0
571,IY8VD3,g5ecz49u21x1w4ept3e7,91.0
572,HHXTQ7,06nb8pa51zow64yu73so,106.0
573,I5AKB9,v54xeft3qtzamspos8yf,73.0
574,Y6R6VH,el70zlnan29xojvibjrf,81.0
575,35CN13,l3h0udvgtd53qe87ndbh,128.0
576,M0B3NJ,yspyzeer2wqbwkpg2fun,128.0
577,K0812Q,ghfq80fh233dcoj3ru1b,115.0
578,NU7OOM,fl1rsypoiue034vm0ii5,89.0
579,6KA34A,r2ra5333olmpte4bv7i0,124.0
580,1M9N85,sgyk0sa3wsumbwjieelr,93.0
581,MSAN3Q,x8na13likho52h43yb8z,99.0
582,1HDGTD,kx8ixandh3x9m01opf1z,105.0
583,RZY1KH,9xg5nkkzeaaclkx7oocq,73.0
584,GLU1U0,zmndy8zgsyh26qm5naf8,117.0
585,5JL5JF,q17ldn3r7r7d1xlkzz57,124.0
586,TAU1NV,2h1mk5ey5fk7y8vkjebm,137.0
587,WDEZYS,cmkgjt825yi2n9dk24oa,102.0
588,G7U3QO,ysablk9n4ofv3tj38brv,143.0
589,GPEZV6,p4ie361vahjqth764n8x,116.0
590,Q7YL6P,1x7ofx1r59f7y8v37jqf,101.0
591,7WHVVM,3romawnh7codac80hrkr,99.0
592,XQXMTQ,ohr0d5mxuqy9dvy22dse,109.0
593,LM577Z,po39bh04k9ypg9hqujsw,94.0
594,O660H8,93swr2lev8ral2sra56h,126.0
595,ICCIDW,h9htmdxlnmal33sbl7cl,107.0
596,JZE95U,hm3r7uavjyykgr2t4zq3,66.0
597,WQFUTF,80vnpqayet32daoyfpc6,105.0
598,HYVB2B,zp0x5w1mhwhkaxg2w44i,115.0
599,3AENLK,b08ijmupay957zm7rtk1,74.0
600,OQVG7E,j1qhxk4ppbwz9ty7fii6,141.0
601,1QWQE1,ib1o8h8ha8nfhno8nx4i,127.0
602,KEN8XN,g3nz81wcem93l3ptn24b,99.0
603,BX6IW6,sittrvpjp6yk898owd13,129.0
604,YYH5SF,zsi10keurr3v4g2qzqbf,122.0
605,ACSYPN,iv2tez4pvl29ud003fcl,87.0
606,OIW4RG,emxml3yj9hqni3gm1c17,96.0
607,BXYHIE,ae63dpkaalh8pp9qn8oe,129.0
608,HA76WZ,q4tn95r9i0diayfv0hnh,65.0
609,QUU9UT,tsqcw7fd0m5vo7181ag0,74.0
610,T1WKB3,uofunxai7960xqjqz0kn,67.0
611,T6CNCD,gihd047jh3kbvb0uf52f,89.0
612,KKNJBU,6krx18gjzyovdsatvci0,110.0
613,NMLIYR,6zp9fci3fk0vw2ou2irc,111.0
614,Z7DGHS,a6ryi64zi2g97hv2jrx3,89.0
615,KJZUNU,ebegyz11elk7jcw5h5pe,145.0
616,YZQ35J,w3iagsg3abv4rvd8frpr,92.0
617,WQFUTF,6cxf9mw5t98e3ygczwtt,94.0
618,GQIAUL,hih6pdmu2lvk7zmiv48g,118.0
619,NXM288,ym91avkujeelq3a2pt7g,94.0
620,D0I1KW,mf6dtnonlko8mdswy3va,127.0
621,MAB4DV,652ugetuoa6de9t2y8ba,61.0
622,D8PI1H,0t10xan3rx8lzwyc5tli,107.0
623,IJ6T7U,evq8he5l6nr92bc8k2r6,120.0
624,H1MYZD,n86qeyo7emvegs8fkci0,154.0
625,W5JVCW,oy5jo6xez54ue0fxf3rq,134.0
626,OMPPAW,jtp53f9j8zfsu95hpr68,92.0
627,6PH9BS,o1nfg4a3mpegdc7l8quz,88.0
628,JV3FL4,bz2t361d9xn700r5a974,88.0
629,7S6H7U,31mewg9969187b8pkffw,149.0
630,C2Y73D,if0z6szi1z4egf42aare,132.0
631,TA0BBD,gueu65aohm93l757y5w7,131.0
632,TEV35B,m9r3vtaz9i48izpzbcab,135.0
633,05VR8W,76vgjfz6yrmz9tpqtv4o,98.0
634,YGG5DT,3fejukuparpqdl2gaan6,91.0
635,H6D714,vavl1mtk7km7qjdu53pe,35.0
636,VYBMO4,p05b8mf0kjfhki26tl99,97.0
637,P030C6,b1iydeaoa6j8gj05zwk7,103.0
638,MY0S8M,zngct9x60hsuvuzw9tq1,105.0
639,LKT9VM,71qss6bi4zjnac1794nw,90.0
640,2SKW4U,sobehihz2f4qobk8y05j,78.0
641,GG08KT,6c0ewm0k5a4vtj1x58xb,85.0
642,SBVQU5,oyjp7ujvzohjzh3fcrjg,85.0
643,YC1CD3,lpmveafi42iak9pcenzn,140.0
644,RZY1KH,pkfyvu8pktb9raw4f6kl,62.0
645,9V7F5C,34yg2gr8i04zwnkbw0mp,92.0
646,JSJRF7,toxw6phmqd53g3dmrxj6,114.0
647,RZO6CK,bpp3xiv1dtthhplkrev1,78.0
648,EYPMBN,lcfw7qgp7hko64upaoh2,91.0
649,B6QBBM,bbwh9s6lmxuklgoy653r,93.0
650,QHL2AY,np4u4beexs4q2j8mxker,33.0
651,MAJDFV,e9wbpvjbg71elnnq8h5u,72.0
652,RUTAW8,l2b9yzz1yd4jq8z1y7nc,113.0
653,XFPCDO,7nhdl0cinys7sotctapi,87.0
654,7BZJJE,gg34ywauiv0084md9azb,142.0
655,FX6L8N,4xxsqnfupxwnwgiqnigc,103.0
656,3HDC7O,aa8a5lru9t8y996lnplf,37.0
657,5ZK8U2,dkbp3ihbhqcees47fyb9,88.0
658,MAQPCI,9uoyjas7ouri86f42l96,117.0
659,0QI258,84fzcg56h9xvneilx7v7,74.0
660,A5W3RI,fwbt980d7o6dxlialf3h,160.0
661,P2VBAY,u5rxqgx1ual1yew9475l,105.0
662,66ESVH,u8i9k8rcos7909mf5qjy,109.0
663,7LVUKC,p8mavss5r1vmeiqk7p3q,95.0
664,8MR8Z2,xlftfospqaupmdnn8ect,57.0
665,526MKM,118vllcvl9ms1c84730l,118.0
666,J9G67K,zowitjd4t34tnefurigj,56.0
667,UWS59D,vxj90rchpxp2rtsfkqka,107.0
668,IA54Z8,tynrzd3yw1wpztnxfxso,106.0
669,PRVHFW,s913ux5zxgttp7qenw5l,107.0
670,KHWADJ,y4tyjpd8457gh74o531q,84.0
671,T6CNCD,f7frzltap2idutv8cg1d,89.0
672,4CJ9UI,ej6h7hdlx7tul79mso6v,104.0
673,HPY6FW,edewnkcjgh3hh6w29l9k,102.0
674,9NGD84,vk97zsqzb8vywshvx9vl,119.0
675,M8Y3W0,dqm7kaa4mmfxcwq1zcd1,52.0
676,6Y9QWX,rbwgzgeu17qbt55wr1c2,101.0
677,APQBYG,tn3gz83gdbgcqrnh9u1f,101.0
678,ZUW5JV,cufquyzfrgfnti5hvo67,97.0
679,9QL4ZU,rhve32ydhbnt9r0brh1v,93.0
680,0C8K0R,5e0y1cy8yp5gclf1byy8,88.0
681,G1528H,8t1atr14u3jm54ps8zw5,47.0
682,X1CE6J,auf6r6j85mba0ckezdex,124.0
683,LLFWLR,o5g2k6g6lkmd3ochddus,145.0
684,6EW5QV,r42tkbr2ddmjq3ni0j7f,100.0
685,UTN22B,oslj76lkgu5d7gsctuc4,113.0
686,G49YDD,u0rq6cunjgr62t57g6oq,113.0
687,M134BQ,ew1xvhzcobyrizos6oqi,147.0
688,AR9V88,cjxxmen83q0daj1u6c2q,86.0
689,Q3UAN3,hgul400hq6fshkebb6ag,72.0
690,767DA2,qaegixugnrot0iolrria,90.0
691,KMGL2M,5yea7i766112e4akgcbb,109.0
692,MX2O6C,umkc305zlyjylj64zl3y,100.0
693,BX6IW6,7xa4v2yswg942aa6dawe,90.0
694,7RT543,q3twhcwubsgc5ylwado3,98.0
695,PDD7N3,0rkhjc5eguftwda3ze8w,75.0
696,8FSL2Y,gq5sqxacoulwon5m1fwf,130.0
697,HPW3X5,qtfwxfkgfgwrlya31jwm,90.0
698,337CSL,i6z5web66mg1cfhcczgz,97.0
699,A3S2YP,6e9bpwqutzec6gmacqvr,134.0
700,FI5Y69,sl56jcguqy0xchsmxfxt,93.0
701,XFCDEF,5rrodx3kpcdhn52it8xl,126.0
702,C160BC,h15pthw8o7jf2q1d8q4c,69.0
703,NPZXK5,y1tcgu6xpxaba8qmbigr,95.0
704,N7GYSI,4bir95duj7h3b9lm9t0l,128.0
705,6I248A,vkehb9grq3g56qq7l836,103.0
706,AGOKXF,zcqobi6vdu005n9gay26,119.0
707,CXSCNI,4y3xv3wpbep25hc4bvul,95.0
708,LFETHR,3nmb5vxooiceogemfkoy,109.0
709,HXDPI0,mt9be7ha030wgq1i6f0j,93.0
710,OCK8YR,ysev7pwgj6vhvfdvtzhz,96.0
711,MQE6TJ,dxi3tyiyrwvrt2v4y1ui,115.0
712,5TZCJ1,9jbfbq9vocr5wyteqjhe,76.0
713,CWL3EV,rtgrlbs9dx6bpkd0zxsa,120.0
714,IPEAMM,n834pm4vy11nsr86xfo3,100.0
715,NMLIYR,0nvygiu4fer84zddbi4s,104.0
716,T4FDOC,0k50rxinfggdx0aq4n6w,65.0
717,LNKEJC,oxuvlf36v7xixhzw1s8q,113.0
718,QIGT32,vg3lzf2ikkfqy728rg0m,68.0
719,G6926U,8jswihqf5a2sv4pn19w3,97.0
720,WK4MJM,pft75o86roeynelzft54,117.0
721,LSUFNS,qm1yq7jcg90ex4shkrwb,127.0
722,QBUM7X,8g2lr7asvnn5l04w1t5w,74.0
723,E3UOS3,ykj1sulagxglw755b61q,131.0
724,2COTH1,88b180cwbs67603we74f,71.0
725,R7LQ1G,8c2w97a3cqkxjceyw2se,105.0
726,CJS89X,mo3iuby75o5naj6a3279,60.0
727,J94SAE,zfair123ziolfe2fvv0m,65.0
728,2VN3XT,xkasjnlysqugc1yue9k8,105.0
729,D0WZUJ,svs1veu2r8iwglsaezxy,54.0
730,3BX0DM,fv1ae6xyvbw5wv7lhyn3,141.0
731,F34KBK,9lxhboje9f8ggzlhmner,96.0
732,QDI8VF,77vskwg3ujczzphn03cq,87.0
733,BXWDJ7,zty8dwj2248siza4ckqe,65.0
734,7BDTPL,n3pfa71ja0sw7g9owmy3,120.0
735,P4C7II,drbod9zmg3z4nq4nrwqr,77.0
736,F4Q9SN,hcl4yk19105mlwm1ezjb,114.0
737,PDD7N3,frf51t3d8x5ovmcji4ts,60.0
738,JJP9IP,71pvdu6tymi334cofp7m,106.0
739,IO8761,dw1ejcizhqi4u9woewtx,72.0
740,M9GPPU,0o9w9ow61mzq7yenji7t,96.0
741,95RB4P,sc0moym7lbadz3okpsim,134.0
742,SA6I4R,az6p7yl7qjsud51mzgfd,105.0
743,REMDSN,hipxrevlg4jtydtf6lno,141.0
744,XI86GU,trm7i1pomizksul03fe1,103.0
745,W9IJMX,wlrvm1fc8qiuuf1r26uw,120.0
746,DLO26B,qja5pgnuaabble8hg8wh,118.0
747,57SHLN,msreje267diho5jssicf,69.0
748,6QC5FL,7hvxlg2l93wb5aofcn7g,133.0
749,L9K8YX,m3jkovvaubm7hf5t0ffh,78.0
750,4ENUCD,8siicq57nkjo8pp39oju,142.0
751,5AT6FY,bki96zg8dai2b9ylma2p,63.0
752,8UDW3U,wx0s0phk6iv8c3uga0sf,72.0
753,UO223N,tdxfzmyo9hnhm7kmeym0,89.0
754,LJGIX8,lwxnf6wwf4gqfe2mu8k6,108.0
755,YMBQF5,cwvwmi676ikm1vyqa2t3,88.0
756,DSR2PK,mxe2ra36mi1n2d69bpac,75.0
757,C6B081,3tcd4o18sznqa9u8jqag,90.0
758,W6I6IR,ua41vgex1qauvywrpsm5,89.0
759,UJIL8L,x8888743s1kma0lp1llj,81.0
760,4RYRD3,ai8kwjgl9bojzh2jkvnr,74.0
761,9OAZA4,3dogmezthpckolcasxgi,92.0
762,HFPRX1,zmfwslkc3echvvg064lf,105.0
763,22LVXQ,dib3f92chuphmbh3v5fj,62.0
764,8FSL2Y,7j8kesnnfk9q4sptle6i,152.0
765,LLSXAZ,dgnce7aw1936fvuljkc2,60.0
766,0WCBBP,cwnv0w0vm6k8rtfwr6bs,106.0
767,0SR04E,fttsjsyb2gzo4nn23hh0,48.0
768,5XH55A,1sybusof7yz9femjxxqa,101.0
769,3718K0,3wfe7fv6mqhmcjshhawg,100.0
770,8U81U6,rp041di6mlos1k5xv0jw,110.0
771,EMI8Y1,n03qi7surojm24jqzbya,58.0
772,PVJZRG,ucu2hr6p4a55bs6pibzh,121.0
773,CGPSXM,py5sjdvahqgm6joy4krw,95.0
774,SZZLQP,ao2rkbdmwwb7rlq8w19w,86.0
775,6HRY0O,auuocoihjnn6on966rms,89.0
776,MJ0J77,rug1la6tzff7a5metpx2,105.0
777,IK0T5B,f7gik4i4fzwbo37ip1lh,82.0
778,7OG4H1,he4sagrdyyoi0m9akk0g,106.0
779,IRR6FM,38g4hgzx08b9j5fcmj3t,75.0
780,R3Q7KI,hlew299km928evztznz1,90.0
781,E7IPZ2,le3fgsbjkoz0c0d0gmzm,122.0
782,9K1QYE,37g4377y9290c35z4pac,49.0
783,C9IOIW,28k614kr3p1kruhspufw,74.0
784,5H76EF,1tr8hli1c4t5a4q8ecjk,51.0
785,OQVG7E,pzk4333nofhohdm7r389,132.0
786,HPX9EM,r0onpv2m6ll21dl56xxq,75.0
787,G9YC72,xzs1fhmbxsozgrtjzkpj,124.0
788,FKH4KW,zwxphg871z2uvo6kxv3m,58.0
789,MQE6TJ,rzlbt5ntwgwa6xuoxa27,77.0
790,LTYHPB,5xmgvemwwakexw775ov2,67.0
791,NVZ4SN,im69hzfq1glv2b6pnsge,102.0
792,SFC5RG,0l8a5foxwpjwb2kv0uvf,80.0
793,G38D5D,v1bmd6x3o0w4jbiz561x,121.0
794,8J070M,k3u0hxgio5ctme2hoabh,94.0
795,JSJL0V,ijtp6gsicm5cerpfbmk7,85.0
796,43IESG,mfdflpq6fkxn5bmobdkn,126.0
797,526MKM,w2wzlwnf94zfeibr6ely,97.0
798,KNYERS,u5dh6224e8cb8awe19xm,108.0
799,J94SAE,kqow9ecs9ro04f8s11l7,74.0
800,ZBQNCB,vao101fq1c5bwnxug42h,112.0
801,JGT3IA,umi7gdf9g0x4l213fdfi,121.0
802,RHZNF9,hf7u4o0qcm6vhusi487k,88.0
803,JYPHDV,jfvj3wczk1h8s49e7ty3,94.0
804,OP184B,8o6jxft3qf15e4ma03sp,116.0
805,YCFNLI,rw350qzqqxux3xljuhim,103.0
806,PPGQE0,r3octv441o4cm29e5hzj,140.0
807,22I97V,ieliil43i27z1hxn4157,140.0
808,0Z5IV3,80ktft6n4hqbl7bbvxzd,62.0
809,5JLGBC,n25chnoi6adot0r55f12,120.0
810,XX2BQ5,cgl6uyvp17a8jdbdsa3w,95.0
811,S6TTSR,fer27ogto97icrmvdp7d,123.0
812,87B88Q,68yi5tw5mzs75hcycmoc,86.0
813,FOYLVB,pamnt78u1o8b3etx9gpx,118.0
814,I6B5AA,65xyjkqsxa758dzmksu2,92.0
815,FOYLVB,336yl2boikwy2n06tcsh,114.0
816,68AJ2F,03ghjzo3u1nzvj90wm0r,126.0
817,CZM5T6,o9di6dn8tc9za0d6yxqi,140.0
818,KKOVFL,glkkugaeoy14eqp8ymby,86.0
819,3L8H82,fxmfdzfkwndx7ws8d7mo,82.0
820,LJAW8O,8ir5grp35xpeibuxfg61,144.0
821,DR4FP2,fbbqx71rcbjja12hru69,92.0
822,3NFXCO,vs2lr5q5a8z97p9h3xvm,116.0
823,1FY92G,hzkkv3ngiabs74jr0u7u,77.0
824,REMDSN,9gk43boq31lbf78ghq6x,153.0
825,XSRAO5,mh73en08cvyjs2630u4w,74.0
826,2YYS6S,hx69nfbf8ivdu0qe6l1k,56.0
827,EXVA5X,6i8op7md3mflcro6upbi,128.0
828,XZRXNS,1rj5f1eqdzrh40xoo5kp,112.0
829,2SKW4U,cs41lkarpe225sbyqe4m,76.0
830,LXXCCW,pbt3fe26nasessn1mgsv,165.0
831,CKINPX,ox4frmdma1mcu8u9ekg5,58.0
832,HYLZSV,z4b1rzgbgs2fogx479qn,119.0
833,A857Y3,7g79xggsm22z5wvqjx6d,128.0
834,CXSCNI,j467vn69jhozt3j9quol,98.0
835,LGU0BU,g7eg185rultbsnjofmvm,113.0
836,0MUK7B,1et9h916e32bndnowzc2,101.0
837,4RYRD3,nrhp2zp4zew0yakil20w,88.0
838,DN9HT4,s8gnmq30f3jatrnd408b,92.0
839,5OYG7V,sgkpp5l8qhuk5p0ys4f6,87.0
840,5OYG7V,p6fzlr6ct38wm7m6z6vk,101.0
841,JL9WLG,7hita7wq9z1azzdm678d,91.0
842,YNWM0Y,2j99a0eb4ejdxul2700m,139.0
843,IR1KV3,tcev11isqqrhxl1d7cdu,151.0
844,J28R1V,5jbw7x7kxmqnnvj3sdrw,87.0
845,Y4C94L,dlb4i1xyf5in1lz3zqf8,99.0
846,WQFUTF,6egmig6koa0sxni3g99b,87.0
847,9QIY69,ntxuqai89fwjx37o77xb,111.0
848,OHJ9OZ,jqjlsy9gyzwt7ci5swhl,116.0
849,44D6SL,t3tlu985s100i8nly62j,105.0
850,87US2Y,3682xgo7nt6j0yil7l2y,90.0
851,X9OEZ2,pzpg598swkzhovww6ac2,103.0
852,ADT3FC,8fdot3iorklrtdesbyhh,73.0
853,GOTM3A,zf9xr4aamhcthjbelo0o,111.0
854,OW0CEF,z3ff4vgctux03qbbrk4c,119.0
855,IVYENG,h0mimhu3nx6051241t0t,84.0
856,1Y905K,w0cszzfw1u54ng8nhnni,81.0
857,X4W2VK,gifdhdzx7gcwoxfjt6ch,96.0
858,AMHS74,pqu2hrzi6bugzzjuqp24,65.0
859,PR51V1,e4f9z2mzdlsr68c87pft,91.0
860,PQOZ0A,3yeix1ayaiwbn3rbh4ml,96.0
861,X0FWUK,nqlsppcm2xxs6fz46yk4,106.0
862,6JLHG4,mo8cnarnge2man4rpp89,119.0
863,PVJZRG,n431ab5g44usaec5wq1t,123.0
864,58GZMG,ewn9ykr80eg7bbymev1r,132.0
865,XKS44W,6ycngnt2mavdc5h6xhg8,97.0
866,05VR8W,p2rgsemaoi5chejwxk2i,117.0
867,KW887G,9uty38mja1zi2ye0jts8,111.0
868,YKJ19A,1khnzx24ev49grd629xs,96.0
869,8NTZL7,r1lt97harlk0fdofp6bk,130.0
870,24PFMR,4c4oxwzx34jg14qy7ez9,98.0
871,JDUZDF,zbw7qzq20ihm2nwpvr3l,99.0
872,8323MX,6ae599yaztdmnm4knt4x,102.0
873,45WLIJ,o0xf85exh70gpuqs113l,101.0
874,XXIIO7,u27s41bees4td8idp190,113.0
875,RZ4Q4F,qt54m0dwoacgutp7c9il,114.0
876,SPA7IW,4rsnexvwithyd04n9txn,101.0
877,8NQQZ3,ihxyzljxv7cjsrujop73,117.0
878,68AJ2F,fa6l52bbvzni4ugegda5,128.0
879,8OVVDY,sg1nez5i7z482x0nwkdk,92.0
880,VYBMO4,1v0o9c2x5kodf9negm43,117.0
881,9K9IJO,2fzs28bouc3ce2rousbr,56.0
882,VV6QLQ,d10jx8g7ak5iw0lti7bm,117.0
883,C2Y73D,9gmlnc36avtsf4jji0pm,136.0
884,WK4MJM,t7asgneghlqbdkncd57a,127.0
885,7RT543,424abasn9xv0uyz2lwp2,104.0
886,IW3LGG,th4oei6egn5m1a1qwenn,133.0
887,C3KIHK,e652ff91ghlc0rcy3tzo,167.0
888,CO9ZF9,gdcpxdqb2m9hvdcui2io,100.0
889,H1DXS9,7jy2ty1zsb7u0yf58fnm,105.0
890,ED67OE,rbmzwxhubmhgxns7buof,115.0
891,83BFNI,dzh6pe3iyl9yzi49ujs5,117.0
892,WO0BR3,5tunb5w9laigrfgpqhsf,116.0
893,5UYBM6,fgzzlpbk5yq044ch55jx,116.0
894,PFDZ23,97eoq5sectd9l7pdxfak,74.0
895,SS242V,4jhl7zkn2npiwr3v4gdi,123.0
896,U8TBEZ,k590uh2zd7bnrair1hjn,115.0
897,3CWOZG,36vn70rxvo6tor3uu9yc,132.0
898,22LVXQ,5sfvvwte9di3xr0082fz,77.0
899,NUSTGM,gqgh1rt95fml8qjynq0l,93.0
900,58B942,iass7e3yl15i7vuksp5o,95.0
901,Q9X1WP,vwat4jrlozrnv1ohgzel,116.0
902,BHP37Y,k7p56rn0opqf7y677zqt,46.0
903,9KHSTD,ub29t1c9wmzltr8z4wuv,105.0
904,CRPVEC,42e48p1ddi05tbpbzefp,116.0
905,6L8CHA,vj44gzxf71j2xsi7zx2l,114.0
906,M31XY8,5ncgnyk3gx3rqi1qwoja,86.0
907,1Q4OTC,20n6wjvzrbnpldjzgry5,73.0
908,E8YMX8,xgwzfwo17c94sjv8kqxk,118.0
909,F2GGKZ,0kfjeqeicu4kwemwrz6t,90.0
910,9DLBNM,ikz82uur0qvhcmgthaco,50.0
911,W7M6HF,zju2r9e3p6nahvfuf6zq,119.0
912,FO9U1Z,oamzqlft9xtj7lczr353,105.0
913,45N4J1,uuibu0tcz4cficrw2roe,102.0
914,5XGW07,71fqbgrdgl5go4i1loaz,76.0
915,D0XZRQ,88wzhq0v6ajbvvlgamji,91.0
916,R9LKDW,lrt4qgofrmqpc7p7a274,69.0
917,JMTT06,u84usjxys016stlt0ycd,86.0
